Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.2403848050703154,0.4190266636623315,0.1617487501120729,0.091520768060897,0.0,0.0873190130943828,101.45789101203114,round_0,BA
0.1045587612072121,0.4094284402235343,0.1865955895641306,0.2050489884191995,0.0,0.0943682205859234,89.68152866242038,round_0,BA
0.1995118705557905,0.3408425136489475,0.3696209576458605,0.0,0.0,0.0900246581494013,11.210191082802549,round_0,CBEA
0.6551647897877959,0.0816903801891596,0.0866126018914333,0.0,0.0862799066416453,0.0902523214899657,11.32342533616419,round_0,HEA
0.5680881880046112,0.277493134908946,0.0831537432184559,0.0,0.0,0.0712649338679867,14.94692144373673,round_0,HEA
0.1373172597438097,0.5708618210544056,0.1071007309389887,0.0,0.0853366626463129,0.0993835256164829,32.554847841472046,round_0,BA
0.505868351494165,0.3036287389107112,0.1298983627848172,0.0,0.0,0.0606045468103065,17.098372257607927,round_0,HEA
0.4576373913880984,0.4139434472619493,0.0661684469045616,0.0,0.0,0.0622507144453907,14.94692144373673,round_0,HEA
0.1101228408944177,0.4301319058361455,0.1834409369974908,0.1874293983291789,0.0,0.0888749179427669,83.62349610757254,round_0,BA
0.6503990972192661,0.0989080354059315,0.0733819155041828,0.07661330018219,0.0,0.1006976516884296,25.534324133050248,round_0,HEA
0.6345624607699576,0.1185382848352657,0.0949857649775591,0.0,0.0763811988365528,0.0755322905806646,15.399858457183296,round_0,HEA
0.1416492699961299,0.5797928455802961,0.1044983736147232,0.0860884423088963,0.0,0.0879710684999545,113.8004246284501,round_0,BA
0.1624946687307538,0.575870681244267,0.1038209193654809,0.0880457707024232,0.0,0.0697679599570751,107.8556263269639,round_0,BA
